user_id	TWEET	LABEL
100356419	@Hambrosio2 @elespanolcom @CusCusBcn @InesArrimadas @DanielRamirez99 @marianorajoy @carmencalvo_ Un tuit no és un sac, compartir 155 es lo que tiene, el mercado amigo!!	FAVOR
1003966207	@sanchezcastejon @telediario_tve Has propuesto elecciones porque no te ha quedao otra ya que tus socios independentistas te han tumbao los presupuestos, pero no te preocupes  que iremos a votar OKUPA, y verás que sorpresita.	AGAINST
1003966207	Da pena está Sra. Todos los pensamientos políticos son aceptables, pero no llevados a los extremos como es este caso en el q todo lo q no sea rojo le parece mal, muy mal. https://t.co/uoelgeEi7n	AGAINST
1003966207	Por decir un Mosso a un manifestante  No hay República  le suspenden y en cambio por colaborar en un referéndum ilegal y por tanto saltarse las leyes les apluden desde arriba .... Algo esta funcionando mal en esta sociedad y el q no lo vea es que no es muy listo. https://t.co/Jntm3cIU3s	AGAINST
1003966207	🗞️ El #PSOE andaluz se repartió 1,1 millones en sobresueldos en 2013  El PSOE también tuvo sobresueldos. Los trabajos realizados por la Comisión de Investigación del Senado han dejado claro que los sobresueldos estuvieron a la orden del día en el PSOE.  https://t.co/m1hyn9q2Ql	AGAINST
1003966207	De alquiler Inés Arrimadas @CiudadanosCs e hipotecada ( en una casa de 600.000€ ) Irene Montero @ahorapodemos Porqué dejó en el aire @Irene_Montero_ si pagaba 900€/mes de hipoteca ella sola o cada uno ? Pues como siempre ... Verdades a medias .... https://t.co/4x28AKvy7Q	AGAINST
1003966207	RT @Jasafella: La ausencia de sentido del ridículo es requisito indispensable para ser un buen indepe. https://t.co/ZNrr0mLUWJ	AGAINST
1003966207	Son intolerantes, supremacistas, mal educados y el verdadero fascismo. Realmente los políticos independentistas se están aprovechando de la ignorancia de muchas personas para ponerlas como escudo y así no mostrar sus vergüenzas. https://t.co/BeCZdUYGMB	AGAINST
1003966207	El testimonio de Forn es terrorífico para los otros acusados mientras que en lo referente a él trata de echar balones fuera. Intenta negar la malversación pero admite que eran plenamente conscientes que el TC había declarado ilegal el referéndum.   https://t.co/XmKvXAYGf5	AGAINST
1003966207	Creo que PODEMOS sabrá de donde surgió, lo que ha hecho y hace. Está es su obra maestra, que los retrata en la democracia Española. No dejemos que esta gente sigan en las instituciones. https://t.co/xoodAIECDb	AGAINST
1003966207	Se creen por encima de la ley ya q algunas personas aún les ríen las gracias a estos ricos q juegan a ser políticos y dioses https://t.co/J7WPdtAbfF	AGAINST
1003966207	Pero es tenemos que pagar a políticos por decir estas tonterías ?  Cuándo se acabará vivir de la política sin pegar golpe ? Cuándo se acabará q tengan sueldos vitalicios millonarios por el simple hecho de haber ocupado un cargo público ? No somos todos iguales ? https://t.co/2bV53l4TsQ	AGAINST
1003966207	😡 Pedro Sánchez habla con Torra pero ha abandonado a todos los catalanes.  🗣 @Albert_Rivera “No puedo entender cómo el Gobierno de #España no protege a sus ciudadanos” https://t.co/w5rsj00Q1A	AGAINST
1013062514	@vilaseca_pol @jonathanmartinz Yo soy castellano nacido en la cuidad más española q puedas imaginar, hijo de Martín y Lope, y además estoy a favor d q los Catalanes decidan su futuro, y a favor d la independencia d Cataluña. No veo qué problema ves en ser castellano e independentista. ¿Me lo aclaras por favor?	FAVOR
1013062514	@Mision_Verdad @KizkiKiz Que hará el partido socialista cuando vea que se equivocó al apoyar a un golpista? Pedirá perdón a todos los españoles o pedirá apoyo a los presupuestos	FAVOR
1013062514	Habrá alguien que en diciembre cobraba 735 € y este mes ha cobrado 900 € y que diga que votar no sirve de nada UNIDOS PODEMOS. #LaEspañaQueQuieres	FAVOR
1013062514	@elmundoes Más razón que un santo. Se puede amar un país y querer la independencia. Justo lo contrario que hace la ultraderecha, no deja la independencia o referéndum mientras incita al odio, a vetos de productos catalanes, etc.	FAVOR
1013062514	@SiPeroNo1 Yo, sin antidisturbios repartiendo constitucionalismo Español no le veo la emoción a eso de la papeleta.	FAVOR
1013062514	Todo indica que mientras no haya una consulta o referéndum legal y pactado no habrá solución para CAT. Y Sánchez se niega en redondo a avanzar por ahí https://t.co/xzVLM6GguH	FAVOR
1013062514	Un coronel fascista es el elegido para coordinar las Fuerzas y Cuerpos de seguridad el 1 de Octubre de 2017 en Catalunya. Desvelan el pasado golpista y de apoyo a Tejero de Pérez de los Cobos, al que el gobierno del PP envía a mandar a los Mossos  https://t.co/fp8YRDp9lO	FAVOR
1013062514	RT @marianofake: Inés Arrimadas se va a Waterloo a hacer un escrache. Es la nueva política. #LaCafeteraComoÉramos	FAVOR
1013062514	@elpidiojsilva @MiguelGarcaNava Los taxistas solo piden que se cumpla la ley y los mismos  políticos que han creado la ley parece que les preocupa que se cumpla la Ley	FAVOR
1013062514	Pronóstico: en los próximos días se dejará de retransmitir el juicio a los independentistas. O bien el Supremo lo impedirá o bien @laSextaTV  perderá  interés : no le está yendo nada, pero que nada bien al R78.  El tarado que actúa de fiscal va a hostia por minuto.	FAVOR
1013062514	En una democracia, la apología del fascismo es delito. Aquí no. Aquí son delito las ofensas al sentimiento religioso, injurias a la Corona o banderas. Así nos va.  «En Alemania estaría usted en la cárcel por defender a un genocida»  https://t.co/nCurtYgBTX #ReclamamosRepública	FAVOR
1013062514	@elnacionalcat A este tipo lo he visto reivindicar un referéndum de autodeterminación, proponer una monarquía federal, aplicar el 155, hacerse fotos con fachas en manís fachas y bailar como una mesa camilla en un terremoto. Ya no me extañaria verlo cualquier día en patinete y casco de aviador.	FAVOR
1013062514	RT @sedlr_: ¿O sea que ahora no lo es? ¿Y que hacen 9 personas en prisión y exiliadas?¿Por qué los están juzgando? #judiciFARSA https://t.c…	FAVOR
1018490403249586176	@jguaido @Camelia60396775 Un día será el respaldo militar no sólo político y ya veréis como todo se normalizar en una democracia	AGAINST
1018490403249586176	Un resumen de cómo está la Cataluña de hoy gracias al independentismo catalán. Reflexionemos sobre la responsabilidad de nuestros políticos. https://t.co/tezKDGBATf	AGAINST
1018490403249586176	@xriusenoticies Son más españoles que los más jetas políticos españoles .peores que aquellos que critican tanto.	AGAINST
1018490403249586176	@JCM_Cat La próxima lo haces en una comisaría con guardia, a ver que ocurre.deberías haberlo echado en el suelo tal como hicisteis algunos el 1 de octubre y te hubiese quedado calcado junto a algunas barricadas	AGAINST
1018490403249586176	@merce_vallejo @BeatrizTalegon si, es magnífica, el creador de ese pensamiento ha sido crack, entonces fuera FRancia, bélgica, Reino Unido...etc...pero calla , también la república catalana que no existe, esa aún menos. ???sigan así con sus argumentos tan eruditos.	AGAINST
1018490403249586176	@Ivan_Pietri @3AMartin Es propaganda separatista catalana, una forma de apoyar a Maduro y su dictadura,hablan de derechos pero no les importa ni los derechos de 41 millones de españoles ni los de venezolanos. Maduro siempre fue enemigo de España apoyando al separatismo.	AGAINST
1018490403249586176	Nuevo cuento que comparto del país de las maravillas y  fem la república . 😅 Cuento con delirios separatistas, con interesante moraleja en un país de cuentos y fábulas. https://t.co/CuaPKmaTEI	AGAINST
1018490403249586176	@goslum si eso no es verdad goslum, no es posible la división de la nación española, lo dice la constitución , por eso la autodeterminación no es posible y está prohibida pues constituye una transgresión de la misma constitución y derechos de todos los españoles.	AGAINST
1018490403249586176	@gabrielrufian @DolorsBoatella pero si había hasta mossos llevando urnas, y lo hemos visto todos, ¿ llaman mentiroso a uno los mismos que aseguran una represión brutal en Cataluña, ohh,agg, no puedo salir de mi casa,estoy muy reprimido y una república amarilla que no existe? venga. ya sabemos a quién no creer	AGAINST
1018490403249586176	@jordicuest @BeatrizTalegon Si nos fijamos en el resto del mundo, la mayoría de las democracias no contemplan la autodeterminación y se blindan con sus constitución. Es normal, es una forma de proteger su propia sociedad, al igual que se protege de una invasión de otro país con su ejército.	AGAINST
1018490403249586176	@jordicuest @BeatrizTalegon Cuando en una democracia se tienen todos esos derechos, en España están, la ONU no apoyaría nunca a una minoría una autodeterminación en ese país, además sólo ha reconocido la autodeterminación interna en unos casos aislados. Cataluña no ese ejemplo de eso.	AGAINST
1018490403249586176	Bueno pues mi tercer deseo,¡libera al menos a los presos políticos!-exclamó el indepe.Casi todas las cárceles del mundo se abrieron, sobre todo de Venezuela,y algunos países donde no se respetaban los derechos humanos, pero las celdas de los independentistas presos no se abrieron	AGAINST
1018490403249586176	@JuanCladeRamon me has dejado con tus argumentos estupefacto, vamos, de críos pequeños, ahora entiendo que no entiendas, qué tengamos que entender ese derecho cuando en la mayoría de las democracias no lo entienden, o no te entiendo o tú no entiendes la democracia.	AGAINST
1018490403249586176	@lluismunyoz1 @Esparta_84 @GabisproS @AntoHerasArpon @carrizosacarlos Pues yo tampoco que ocurran otras cosas y gobiernen partidos separatistas en la generalitat y me tengo que aguantar pues así son las democracias . Lo que no podemos hacer es olvidarnos de 41 millones de personas más y sus derechos sea el motivo que sea	AGAINST
1018490403249586176	@gabrielrufian vale gabriel, intentas convencer a la izquierda y manipular como siempre , una pregunta y los barcos abandonados en el resto de España llenos de españoles a la deriva sin derecho a voto el día 1 de Octubre? quién los tiene secuestrados en el separatismo catalán?	AGAINST
1018490403249586176	@davidcualquier @MariadelMarMen9 @tuitegem @bsrbcn Buahhh😥soy especial, distinto.Ozú, Mariaaaa, has preparado la comida? dónde seguimos, ah sí!!fora feixistes dels nostres barris!! qué bueno, qué buena persona soy, soy honrada,soy trabajadora,soy un héroe,lucho por la república pero importa una mierda los derechos de 46 millones	AGAINST
1018490403249586176	pues eso, me has pedido no ser español por razones históricas y yo te lo he concedido. - Pero quería decir Cataluña sola, vaya genio de mierda, encimas hablas español, pareces uno de lo corto que eres- contestó el indepe. Estaba perdiendo la paciencia.	AGAINST
1018490403249586176	@xriusenoticies estarías en prisión por tus ideas Xavier y 2 millones más.Menos mal que no hay presos por ideas o por política,no habría espacio suficiente en cárceles.Pero la diferencia que hay de dos  millones de manipulados y tú al menos tienes tu criterio propio y no eres una oveja del redil	AGAINST
1018490403249586176	@marcelmauri vaya vídeo de mentiras y prejuicios, es habitual que sólo hagáis demagogia, se ha olvidado en el tema de corrupción meter a la mitad, separatistas catalanes, que se llevan muy bien con la corrupción y malversación.	AGAINST
1018490403249586176	Hoy damos el premio Lazi a la persona más comprensiva a aquellas personas que son aludidas e insultadas en carteles por parte de separatistas nada tolerantes. Dice ser no independentistas pero oye lo parece pues actúa como ellos, ratas, fascistas, sólo falta verle haciendo boicot https://t.co/LYYXPVHvNh	AGAINST
1018490403249586176	@alejandroTGN @ignaciadepano @sanchezcastejon todos los políticos dejen ya de criticarse, aquí sólo hay problema y es el independentismo catalán que está destrozando nuestro país poco a poco. Como sigan subvencionando al monstruo un día será muy tarde, millones de adoctrinados nos arrastrarán a un conflicto grave.	AGAINST
1018490403249586176	@KRLS @BeatrizTalegon y si esas personas están en prisión por sus ideas, mal llamadas políticas, podría responder la siguiente pregunta ¿ por qué no están en la cárcel todos los políticos, funcionarios que tienen las mismas ideas que los presos que se saltaron las leyes y la constitución?	AGAINST
1018490403249586176	El hombre frotó la lámpara con una estelada y de pronto, salió el genio estirando los brazos y piernas. Era de color amarillo y al hombre le encantó. - parles català?-preguntó el indepe al genio. -No, parlo castellá.-Siempre hablo el idioma del último amo que limpia la lámpara.	AGAINST
1018490403249586176	@gabrielrufian Quienes alucinamos somos aquellos que llamáis fachas por respetar la ley, nuestra constitución, la convivencia y los derechos para decidir de otros 41 millones de españoles.¿dónde están los verdaderos republicanos que luchan por la igualdad de todos?	AGAINST
1018490403249586176	@gabrielrufian cada día te superas más Gabriel, de verdad. Piqué está totalmente equivocado pero tú practicas demagogia contra personas constitucionalistas, personas normales de todas las democracias que defienden cumplir la ley y su respeto.	AGAINST
1018490403249586176	@jguaido @Camelia60396775 Hay que mandar a la legión española allí a la frontera,saldrá  corriendo más rápido Maduro que Puigdemont de Cataluña a llorar a Bélgica	AGAINST
1018490403249586176	@bsrbcn @davidcualquier @MariadelMarMen9 @tuitegem si, es tan surrealista todo y están pasando tantas cosas extrañas por esta república que no existe que todo es posible y todo es creíble. Siempre me pregunté cómo el pueblo alemán asimiló de esa forma el nazismo con las ideas excluyentes y diferenciadoras , judío o no judío.	AGAINST
1018490403249586176	@Ilovepisto @BeatrizTalegon Eso fue un pájaro español violento pero no un ser de luz independentista que ni lo tocó.	AGAINST
1018490403249586176	teorema  matemático: El número de bloqueos por parte de independentistas en función del número de veces que les dices la verdad se puede ajustar con una recta lineal casi perfecta ( usando mínimos cuadrados) y el número de bloqueos es proporcional a su escasez de tolerancia https://t.co/bGhWW6MYXB	AGAINST
1018490403249586176	@lluismunyoz1 @Esparta_84 @GabisproS @AntoHerasArpon @carrizosacarlos Pero si fuese el caso que todo el mundo fuese engañado por los millones de nuestros euros en  organizaciones internacionales influenciados por vuestra ideología, aunque el universo se pusiera en contra nuestra,crees que cedería mos?crees que dejaríamos de proteger la democracia?	AGAINST
1018490403249586176	@6Q_almogaver @BeatrizTalegon cómo?mira no estáis contentos ni con una democracia,la cuestión es que uno se siente blanco y otro se siente negro y venga,a romper la convivencia.Qué democracia la vuestra? Saltarse las leyes,sacar unas urnas y olvidarse de los demás?.ya vives en una de las mejores.Ñ	AGAINST
1018490403249586176	Si yo fuera indepe y tuviera un mínimo de dignidad personal, después de escuchar a Millo y a De los Cobos estaría profundamente irritado con las personas que me utilizaron como escudo humano, como ovejas, para cometer un delito a sabiendas de que me podían causar lesiones graves.	AGAINST
1018490403249586176	@BeatrizTalegon Me parece absurdo, ni con 18 años uno tiene una conciencia social ni política madura,¿cómo van a ser de 16 años adecuados?veo una táctica indepe pues la franja más manipulada con un mínimo de conciencia está  ente 15 a 18,la misma que en colegios e institutos de Cat,¿casualidad?	AGAINST
1018490403249586176	@lluismunyoz1 @Esparta_84 @GabisproS @AntoHerasArpon @carrizosacarlos no nos hagas reír, no se puede crear algo que no es vinculante con la democracia española y que interfiera en ella como ese circo. No nos da ningún miedo, te lo aseguro, recuerda a los tercios, estamos temblando.?	AGAINST
1018490403249586176	@QuimTorraiPla si, en la vanguardia de la democracia, tolerancia, convivencia,solidaridad,inteligencia,cerebros,el motor del mundo, el motor de la economía, de todo lo inimaginable. ya lo sabemos,Quim Torra, qué modestos son.😌	AGAINST
1018490403249586176	@Wanda35686402 @chemadepablo @EugeniodOrs_ es la locura en la que están sumergidos, es algo psicológico, conseguir así la independencia, claro que no lo hará	AGAINST
1018490403249586176	@davidcualquier @MariadelMarMen9 @tuitegem @bsrbcn pero yo soy un tío estupendo y estoy en la realidad,sé discernir la realidad ,por eso me creo que soy distinto y vivo en una república que no existe y además que estaremos mejor con políticos que se creen por encima de la ley. Me creo todo, sólo tengo que poner tv3 y leer vilaweb	AGAINST
1018490403249586176	@GabisproS @Esparta_84 @lluismunyoz1 @AntoHerasArpon @carrizosacarlos No sé cómo podéis llegar a pensar que podréis con la democracia española,por seguridad nacional y por su integridad,todo país tiene derecho a defenderse y eso no os dará legitimidad en vuestras pretensiones.Pecáis de soberbia y no somos aquí tan tontos como tú crees.	AGAINST
1018490403249586176	@jordicuest @BeatrizTalegon ¿ por qué España no es una democracia y vulnera los teóricos derechos de libre determinación , no autodeterminación, y muchos derechos humanos según vosotros y los demás países no lo hacen si tienen constituciones similares? es un poco extraño,¿ no ?	AGAINST
1018490403249586176	@InesArrimadas @CiudadanosCs Quien pacta con los independentistas ,pactan con los responsables que han convertido esta Cataluña de hoy,irreconocible llena de prejuicios,odio,manipulados y reflejo de conflicto social.https://t.co/dqIN8IB812	AGAINST
1018490403249586176	Damos premio Lazi al siguiente pues es una persona de paz y nunca insulta a nadie, y además no tiene prejuicios en absoluto,  España profunda , ¿ qué sera ? ¿ esos seres de tara genética a los que se refería Torra, u otros políticos indepes? https://t.co/ODe4zlUUEa	AGAINST
1018490403249586176	@diario6com Cuánto odio, ¿no?, ¿entonces la mitad de Cataluña odia a la mitad de Cataluña pues van pidiendo neutralidad y quitando lazos amarillos solidarios con aquellos que intentaron romper la democracia?	AGAINST
1018490403249586176	Bien, mi primer deseo es que quiero tener en mi cuenta todo el dinero que ha robado España a Cataluña, así hacerme millonario, es muchísimo dinero-dijo el indepe. Vale, deseo concedido. Aparecieron, pues miles de millones de euro pero luego desaparecieron.¿qué ha pasado?-preguntó	AGAINST
1018490403249586176	@BeatrizTalegon Bea para diferenciar quiénes son los raros y quienes forman parte de la tendencia sólo tenemos que analizar todas aquellas democracias que contemplan el derecho de secesión o autodeterminación en su propia constitución.  Está claro quién es el raro por estadísticas.	AGAINST
1018490403249586176	@Mazzinguerzett1 me dio tanta pena y vergüenza en valores éticos y morales que enseñan padres y profesores independentistas a los jóvenes,que escribí este cuento, por si le interesa leerlo a alguien, criticando de nuevo al nacionalismo catalán,qué asco de ideología, este vídeo demuestra lo que es	AGAINST
1018490403249586176	@xriusenoticies estoy de acuerdo,si siguen los políticos separatistas mintiendo como mienten,usando a las masas amarillas y su redil,la crispación,la frustración aumentará en ellos.Cuando los no independentistas nos cansemos de mantener la convivencia y caigamos a su nivel,llegarán los problemas	AGAINST
1018490403249586176	@Raquel_conQ @JoanTarda No, que se equivocó, quiso decir políticos presas por saltarse las leyes.	AGAINST
1018490403249586176	@jordicuest @BeatrizTalegon también con el derecho de todo ciudadano a participar,a todos los niveles, en la dirección de los asuntos públicos, y por tanto con la democracia. De aquí se deriva que un Gobierno debe representar al conjunto de la población, sin distinción por motivos de raza, credo	AGAINST
1018490403249586176	@Undume3 @gabrielrufian y el independentismo catalán fueron los mayores causantes de la guerra civil, pues actuaron en contra de su propia república.Ante el descontento de parte de la población ,,los militares sublevados aprovecharon para el levantamiento,¿o te crees que sólo eran militares?	AGAINST
1018490403249586176	@Well086 @tonialba El único fascismo que hay en Europa, es el que se vive en Cataluña. Hay una razón,Europa os ve como lo que sois y por eso se invita a partidos demócratas y no a huídos de la justicia.	AGAINST
1018490403249586176	@lluismunyoz1 @Esparta_84 @GabisproS @AntoHerasArpon @carrizosacarlos Diferenciarse no es progresar,es ir hacia https://t.co/UFanFMpJjk te refieres a la internacionalizar el conflicto, os equivocáis,fíjate en las postura contundente de los dirigentes europeos apoyando la ley y la democracia española,nuestra garantía, la constitución.	AGAINST
1018490403249586176	Bueno, voy a pedir mi segundo deseo, todo por la república. Quiero que por razones históricas los catalanes no seamos españoles. - dijo el independentista. - Concedido-respondió el genio. Entonces, de pronto, apareció Cataluña formando parte de Italia ¿ pero qué es esto?	AGAINST
1018490403249586176	@jordicuest @BeatrizTalegon no es el caso de españa, ya lo sabemos, también si pensamos un poco , si menos de la mitad de la población de un área quiere imponer a una mayoría de más de 41 millones omitiendo también sus derechos, es normal que toda democracia lo impida porque va en contra de la ley.	AGAINST
1018490403249586176	@_bielopez_ @SGMaresme yo pensé que era una indepe haciendo teatro como siempre, no fue así? es que vivimos tan reprimidos en Cat, uff, me reprimen los calzoncillos talla pequeña de lazo amarillo. Estoy muy reprimido, espera,voy a insultar a otro vecino fascista, que soy libre y así me expreso.Terapia https://t.co/aYJRXaFuvW	AGAINST
1018490403249586176	@BeatrizTalegon Si,mucho amor,sobre todo al resto de españoles. Sois un ejemplo de fraternidad,unión, tolerancia,convivencia y sobre todo de democracia respetando las leyes y derechos de todos los españoles. yo amo España. dijo Junqueras.Sí, luego la maltrató.	AGAINST
1018490403249586176	@6Q_almogaver @BeatrizTalegon ahora será el problema de España sentirse cada uno español.Madre mía.las urnas son para todos no para unos pocos,eso es democracia,las leyes están para convivir y hay que respetarlas,al igual que la igualdad.Estamos todos en la democracia y no hay democracias paralelas inventadas	AGAINST
1018490403249586176	@tuitegem @MariadelMarMen9 @bsrbcn @davidcualquier se nota que no trabajas o no buscas trabajo o eres funcionario pagado por Generalitat, ehhhhh, o eres estudiante adoctrinado de esos que se creen que existe república.	AGAINST
1018490403249586176	@KRLS @BeatrizTalegon todo europeo sabe que los nacionalismos que generan ruptura, crean clases entre las personas, diferencian, rompen la convivencia, la democracia y la desigualdad porque presupone que unos tengan más derechos que otros, y además han sido el cáncer de Europa, leamos historia.	AGAINST
1018490403249586176	@jorditurull ¿que el independentismo es pacífico? ¿en serio?????Lo que sí tenemos claro los no independentistas es que no lo es. Vaya cuento de cuentacuentos. Universo paralelo, problema de percepción de la realidad, enfermedad psicológica , ya no sé como llamarlo. https://t.co/Xv0x6GzHWr	AGAINST
1018490403249586176	Resignado  el hombre pegado a un lazo amarillo,tuvo que volver a España y ser parte de esa maravillosa democracia llamada España. Al menos 100 años más. Comprendió que para pedir había que discernir primero la realidad y la verdad.Y colorín,colorado, cuentos en Cat no han acabado	AGAINST
1018490403249586176	Un día después de hacer sus ejercicios de hoz habituales y sus movimientos de cadera,tuvo una idea feliz,típica del delirio,ensoñación que vivía así como los otros independentistas y tras mucho pensar, pensó ser el héroe de su república que no existe. Se le ocurrió algo original.	AGAINST
1018490403249586176	@CCivicaCatalana yo creo que se hizo independentista porque no se ha podido ligar a ningún español, supongo, que la habrán rechazado como haría yo sin dudarlo.😅😉🤓	AGAINST
1018490403249586176	@joanplanas Joan ,en su razonamiento hay una falacia y algo que no te pueden https://t.co/0e9xOaf9Zf que la democracia se basa en la igualdad, pues es una forma política a la que se ha llegado después de siglos de desigualdades, se respeta los derechos de los demás,no de pocos sino de todos	AGAINST
1018490403249586176	@Soapmo @SR_Technoir @InesArrimadas las típicas actividades o los mítines habituales,cenas, actividades,leer vilaweb, escuchar radio catalunya, creerse todo lo de twitter, hay tantas formas de creerse que un pueblo es de un grupo de personas y no del resto , incluso de creerse que existe una república que no existe	AGAINST
1018490403249586176	@Mara41272274 @JoanTarda Será eso?o es la realidad amarilla de un universo paralelo  indepe lleno de tv3 y de orgullosos cantos tan pacíficos como els segadors , a golpes de hoz y una gran personalidad y discernimiento de la verdad universal que tiene innato todo libertador separatista?	AGAINST
1018490403249586176	@BeatrizTalegon votar no es un delito, intentar quitar los derechos al resto que formamos la misma democracia sí lo es.	AGAINST
1018490403249586176	@gabrielrufian tampoco el independentismo nació de prejuicios y racismo hacia los propios españoles que venían de fuera buscando trabajo y que se ha heredado y transmitido en la sociedad muy hábilmente. No sois racistas no, sois seres de luz.ejemplo. https://t.co/Ikvuxueh5j	AGAINST
1018490403249586176	@Lluisjipa @JoanTarda Mi primer like a un odiador indepe, tengo la esperanza de poder caminar juntos,hermano, paisano,me emocioné,como españoles podremos luchar por un mundo mejor de paz,sin fronteras ni diferencias.te animas?no es difícil? es que perder el tiempo por una república que no existe	AGAINST
1018490403249586176	@Societatcc y quién dudaba de eso? hace poco estaban dándole medallas, no sé si lo recordáis y es un cargo puesto por ellos . Si le pusieron era por algo y su papel fundamental para el día 1 de octubre.	AGAINST
1018490403249586176	Eso que dijo el Rey el otro día de  No hay democracia sin ley  yo ya lo había oído antes.  Cuando nadie actuaba en España, algunos ya lo hacían y pocos los conocían.  Ahora todo el mundo habla, algunos más de la cuenta.  Grande @monasterioR 👏🏻👏🏻 https://t.co/fPcBCTZiT8	AGAINST
1018490403249586176	@joethebrew @BeatrizTalegon La lógica separatista puchi es un héroe pero en realidad un cobarde y un huido que ha perjudicado al resto de los presos. Piensan que hay presos políticos pero sólo hay 9 detenidos,¿por qué no se juzgan a todos los separatistas? Creen que viven en República pero no existe.	AGAINST
1018490403249586176	@GabisproS @Esparta_84 @lluismunyoz1 @AntoHerasArpon @carrizosacarlos Eso también te lo has creído, antes tendrás que echar a tus vecinos y cuando éstos se harten de tanta tontería ,no será bonito, y Cataluña como actualmente dará una pésima imagen con el separatismo. La guerra sería entre los propios catalanes,no te has enterado aún	AGAINST
1021601106	1) Esto es una vergüenza. Después el PP se pregunta por qué le han abandonado tantos millones de electores: Nieto desvela que el Gobierno ofreció a la Generalidad  simular  el referéndum ilegal del 1-O. https://t.co/GMmXgY4O1k https://t.co/3f5rdzxf7P	AGAINST
1021601106	#LaEspañaQueQuieres es una España en que los partidos no gasten dinero en campañas de Twitter para tener notoriedad, a otros les basta con pedirselo a sus seguidores #SiguemeYTeSigoVOX	AGAINST
1021601106	Una España en la que quepamos tod@s, sin discriminaciones, desigualdades y exclusiones. Igualdad de oportunidades y derechos.  Una España que apueste por las personas y el progreso. ????????? #LaEspañaQueQuieres	AGAINST
1021601106	Una de las empresas más beneficiadas por los contratos millonarios de la Generalitat indepe ha sido IBM. En esta pieza @beaparera @p_gabilondo @josemariaolmo dan algunas claves del porqué https://t.co/9RFR2BHWFY	AGAINST
1021601106	#LaEspañaQueQuieres buena sanidad, fuera la ideologia de genero el adoctrinamiento, Y que por favor que los politicos discutan por el bien del pueblo no por el poder	AGAINST
1021601106	#SalvadosMaduro Aquí veis unos 300 millones de motivos y  errores  por los q la comunidad occidental internacional capita-neoLiberal quiere intervenir la soberanía y democracia de Venezuela. https://t.co/1VhQ6SJBuB	AGAINST
1021601106	#LaEspañaQueQuieres es la que te dé derechos (a vivienda, trabajo, nivel de vida digno, etc.) y no te quite libertades ni derechos ya ganados. Todo lo demás sería un país que retrocede y está lejos de avanzar.	AGAINST
1021601106	No necesito oír a Maduro para saber cómo está Venezuela. Estuve hace un año en Cumaná y lo vi. Tengo personas cercanas en Caracas. Los millones que abandonan su país no es por gusto. Los asesinatos no son manipulación. Los presos políticos no se inventan. Etc. #salvadosmaduro	AGAINST
1021601106	Con lo de Montserrat del Toro, los indepes han cambiado sus lazos amarillos por otro símbolo amarillo.  ¡Qué vergüenza dais, en serio!  #JuicioProces https://t.co/hm1wjckOpq	AGAINST
1021601106	@J_Zaragoza_ Naaa , están esperando que se aplique el 155 para poder seguir viviendo del cuento de ser los marginados de España y así seguir sacando dinero y privilegios ... ya nos sabemos el guión de los manipuladores estos ...	AGAINST
